Dates,USA,India,Brazil,Russia,France,UK,Turkey,Italy,Spain,Germany,Colombia,Argentina,Mexico,Poland,Iran,Ukraine,Peru,South Africa,Netherlands,Indonesia,Czechia,Belgium,Romania,Chile,Iraq,Canada,Bangladesh,Pakistan,Philippines,Morocco,Switzerland,Israel,Sweden,Portugal,Saudi Arabia,Austria,Serbia,Hungary,Jordan,Nepal,Panama,Georgia,Japan,Azerbaijan,Ecuador,Croatia,UAE,Bulgaria,Belarus,Lebanon,Slovakia,Dominican Republic,Costa Rica,Armenia,Bolivia,Kazakhstan,Denmark,Kuwait,Qatar,Moldova,Guatemala,Greece,Palestine,Egypt,Tunisia,Lithuania,Oman,Ethiopia,Honduras,Slovenia,Venezuela,Bosnia and Herzegovina,Paraguay,Malaysia,Algeria,Libya,Kenya,Bahrain,China,Ireland,Nigeria,North Macedonia,Kyrgyzstan,Uzbekistan,Singapore,S. Korea,Albania,Ghana,Afghanistan,Norway,Montenegro,Luxembourg,El Salvador,Sri Lanka,Latvia,Finland,Uganda,Australia,Cameroon,Estonia,Sudan,Namibia,Zambia,Cyprus,Senegal,Mozambique,Madagascar,Angola,Uruguay,Botswana,Guinea,Maldives,Mauritania,Tajikistan,Zimbabwe,Jamaica,Malta,Cabo Verde,Cuba,Syria,Belize,Haiti,Gabon,Hong Kong,Eswatini,Rwanda,Andorra,Bahamas,Trinidad and Tobago,Mali,Malawi,Guyana,Burkina Faso,Thailand,Nicaragua,Suriname,Djibouti,Iceland,Equatorial Guinea,Somalia,Gambia,Togo,South Sudan,Benin,Niger,Lesotho,Sierra Leone,Guinea-Bissau,San Marino,New Zealand,Yemen,Liechtenstein,Chad,Liberia,Vietnam,Mongolia,Sao Tome and Principe,Eritrea,Saint Martin,Monaco,Burundi,Papua New Guinea,Comoros,Bhutan,Faeroe Islands,Mauritius,Tanzania,Isle of Man,Cambodia,Barbados,Saint Lucia,Seychelles,Antigua and Barbuda,Brunei,Grenada,St. Vincent Grenadines,Dominica,British Virgin Islands,Fiji,Laos,Timor-Leste,Saint Kitts and Nevis,Solomon Islands,Western Sahara
19-09-2020,2577446,4303043,3936893,903545,76583,0.0,266117,217716,150376.0,240510,627685,478077,586154,63861,357632,79671,594513,589434,17.0,174350,24228,18945,89119,418101,249539,0,254386,292303,209885,79008,40500,132449,0.0,45404,309430,28961,0,4382,2672,45267,80190,1481,70051,36601,97063,12353,73512,13558,73212,11440,3519,80820,23552,42551,89032,101877,14,89498,120089,34236,74497,8846,0,88666,2366,2197,84648,27939,21810,2981,55155,17489,17535,9315,34923,14679,23777,57299,0,23364,48431,13792,41484,47271,57142,20158,6888,45081,32576,10371,5129,6703,21247,3070,1248,7700,2581,33,19124,2374,6759,7969,13365,1282,11153,3620,14630,1445,1612,624,9681,8188,6927,8066,5914,1327,2017,4581,4284,932,876,6363,7848,0,4571,2910,1164,1679,1695,2349,4030,1331,1176,3340,2913,4383,5333,2116,4509,2812,1992,1259,1290,1950,1104,754,1650,1127,669,1719,1221,109,966,1216,942,302,876,305,0,152,374,232,450,190,0,338,183,0,274,172,142,136,92,26,24,0,18,0,26,22,26,17,5,
20-09-2020,2590671,4396399,3963446,906431,76583,0.0,267233,218351,150376.0,241192,633199,488231,590459,64302,359570,80438,607837,590071,17.0,177327,24755,18965,89771,419746,253591,0,256565,292869,229865,80732,40500,134069,0.0,45596,310439,29229,0,4391,2844,46233,81365,1494,70604,36755,102852,12536,74273,13580,73265,12047,3548,81668,23552,42608,89617,101941,14,90168,120303,34236,74859,8846,0,89532,2386,2198,85418,28314,22065,3023,56096,17878,18117,9355,35047,15068,23887,57950,0,23364,48569,13863,41484,47932,57181,20248,6940,45153,32576,10371,5268,6703,21561,3088,1248,7700,2616,33,19124,2377,6760,8033,13365,1282,11260,3622,14646,1445,1621,624,9692,8261,6951,8108,5924,1350,2047,4599,4412,946,918,6363,7848,0,4624,2961,1164,1689,1753,2372,4040,1339,1187,3340,2913,4488,5335,2116,4509,2877,1992,1269,1290,1950,1104,754,1650,1127,669,1728,1227,109,967,1216,942,302,878,305,0,153,462,232,450,192,0,338,183,0,274,173,142,136,92,26,24,0,18,0,26,22,26,17,5,
21-09-2020,2615949,4497867,3993432,909026,77254,0.0,268435,218703,150376.0,242656,640900,508563,596317,64604,361523,81131,607837,591208,17.0,180797,25425,18977,90649,421111,258075,0,258717,293159,230233,84158,40500,136780,0.0,45736,311499,29516,0,4401,3527,47238,82320,1534,70970,36836,102852,12737,75086,13727,73301,12507,3571,82274,25127,42637,90240,102064,14,90930,120540,35018,75172,8846,0,90332,2386,2199,85781,28634,22611,3048,56726,18109,18629,9395,35180,15384,23949,58626,0,23364,48674,13949,41682,48369,57241,20441,6995,45258,32576,10371,5425,6839,21782,3100,1248,7700,2731,33,19124,2379,6760,8112,13629,1369,11458,3738,14682,1449,1634,624,9757,8390,6977,8152,5924,1407,2079,4674,4462,963,967,6482,7875,0,4647,2973,1199,1771,1802,2377,4053,1359,1189,3343,2913,4525,5336,2125,4509,2877,1992,1274,1290,1954,1104,754,1650,1127,669,1729,1235,110,967,1218,947,302,880,305,0,159,462,232,450,194,0,338,183,0,274,173,142,136,92,26,24,0,18,0,26,22,27,17,5,
22-09-2020,2646959,4587613,4016831,914923,77757,0.0,269696,219670,150376.0,244693,640900,517228,598953,64972,363737,82927,607837,592904,18.0,184298,26151,19039,92169,423176,261757,0,260790,293916,230643,85883,42100,140751,0.0,45974,312684,30312,0,4559,3707,48061,83318,1574,71214,36949,102852,12987,76025,13748,73386,12878,3668,82741,25706,42676,90853,102064,14,91612,120766,35542,75869,10441,0,91143,2386,2225,86195,28991,23230,3048,57774,18359,19257,9563,35307,15913,24147,59367,0,23364,48836,14084,41796,49067,57262,20650,7042,45258,32576,10371,5544,6848,22113,3118,1248,7700,2778,33,19124,2385,6760,8359,13629,1369,11621,4064,14743,1462,1645,624,9780,8438,7011,8199,5979,1444,2113,4742,4506,983,967,6482,7875,0,4672,2991,1199,1871,1871,2380,4065,1361,1252,3345,2913,4541,5338,2130,4509,2877,2002,1290,1290,1954,1104,754,1652,1549,669,1737,1240,110,967,1218,957,302,880,309,0,163,462,232,453,195,0,339,183,0,274,173,142,136,92,26,24,0,18,0,28,22,27,17,5,
23-09-2020,2670256,4674987,4046827,920602,77757,0.0,270723,220665,150376.0,245706,662277,525486,601611,65561,365846,84767,636489,594229,21.0,187958,26709,19079,93558,425165,264988,0,262953,294392,231373,88244,42100,144963,0.0,46290,313786,30949,0,4644,3812,49954,84437,1643,71547,37122,102852,13815,76995,13867,73564,13527,3888,83434,26136,43026,91556,102323,14,92341,121006,36071,76459,10441,0,91843,2386,2246,86482,29253,24022,3168,58759,18634,19867,9602,35428,16430,24253,60117,0,23364,48985,14186,41904,49649,57291,20832,7139,45299,32610,10371,5728,6862,22113,3129,1248,7850,2961,33,19124,2387,6760,8431,13629,1369,11718,4350,14788,1473,1661,624,9801,8530,7028,8244,6007,1444,2173,4837,4582,998,1019,6551,7906,0,4693,2995,1203,1915,1960,2382,4140,1464,1252,3353,2913,4560,5338,2142,4509,2877,2011,1297,1290,1954,1107,766,1665,1549,669,1737,1245,110,997,1219,991,302,880,309,0,165,462,232,453,196,0,339,183,0,274,174,142,136,92,26,24,0,18,0,28,22,27,17,6,
24-09-2020,2710183,4756164,4102954,926663,77214,0.0,271964,221762,150376.0,247766,662277,536589,605796,66158,367829,86624,636489,595916,21.0,191853,27382,19123,94877,426876,268761,0,265092,294740,231928,90186,42600,148813,0.0,46676,314793,31661,0,4818,3937,50411,85494,1705,72066,37255,102852,14111,77937,14013,73733,14112,3978,84018,26554,43266,92101,102360,14,92961,121263,36643,77125,10441,0,92644,5032,2253,86765,29461,24580,3245,59745,19142,20502,9666,35544,16842,24334,60853,0,23364,49098,14312,42005,50230,57333,20978,7239,45417,32619,10371,5917,6910,22326,3142,1248,7850,3226,33,19440,2395,6764,8482,13643,1369,11818,4558,14833,1503,1679,701,9801,8597,7052,8296,6043,1490,2191,4917,4613,1013,1019,6551,7906,0,4724,3050,1203,1962,2047,2391,4163,1483,1260,3360,2913,4578,5339,2150,4530,2877,2012,1307,1290,1954,1107,782,1666,1549,676,1744,1250,110,1003,1221,991,303,881,330,0,166,462,516,453,198,0,343,183,0,274,174,142,140,92,26,24,0,18,0,28,22,27,17,6,
25-09-2020,2727335,4849584,4128490,930955,77692,0.0,273282,222716,150376.0,249164,687477,546924,609041,66740,369842,88324,636489,599149,21.0,196196,30740,19184,96158,428580,273266,0,267024,295333,232399,91932,42600,153574,0.0,47003,315636,32301,0,4945,4035,51866,86158,1759,73016,37392,102852,14303,78819,14132,73925,14778,4036,84610,27023,43401,92868,102530,14,93562,121512,37023,77750,10441,0,93531,5032,2298,86765,29863,25728,3353,60709,19507,21117,9696,35654,17508,24504,61475,0,23364,49606,14422,42147,50879,57341,21166,7309,45417,32619,10371,6177,6976,22643,3158,1282,7850,3611,33,19440,2417,6764,8569,13643,1369,11910,4649,14867,1554,1710,701,9816,8673,7070,8341,6057,1496,2261,4982,4658,1028,1134,6551,7934,0,4767,3080,1263,1999,2122,2402,4178,1490,1263,3362,2913,4596,5340,2151,4530,2877,2034,1312,1290,1960,1107,797,1678,1549,676,1745,1255,110,1004,1221,999,303,881,330,0,167,462,516,453,199,0,343,183,0,274,175,142,140,92,27,24,0,18,0,28,22,27,17,6,
26-09-2020,2750459,4941627,4153307,936881,77692,0.0,274514,223693,150376.0,250104,700112,556489,612361,67326,372051,90142,657836,601818,21.0,199403,30936,19246,97554,430259,276918,0,268777,295613,232906,94150,42600,157537,0.0,47380,316405,33154,0,5099,4131,53013,86796,1819,73677,37523,102852,14405,79676,14160,74046,15434,4098,85220,27760,43576,93406,102666,14,94211,121738,37440,78284,10441,0,94374,5032,2319,86765,30029,26088,3457,61528,19746,21757,9785,35756,17832,24581,62252,0,23364,49722,14516,42302,51322,57359,21248,7397,45417,32635,11190,6368,6976,22643,3186,1304,7850,3647,33,19440,2499,6764,8749,13727,1369,12028,4769,14922,1639,1716,701,9836,8754,7070,8385,6067,1624,2304,5018,4732,1048,1165,6551,7934,0,4802,3091,1263,1999,2185,2410,4185,1535,1264,3367,2913,4620,5340,2156,4740,2943,2034,1319,1290,1960,1107,797,1679,1549,676,1749,1260,110,1005,1221,999,303,883,341,0,169,472,516,458,205,0,343,183,0,274,178,142,140,92,27,24,0,18,0,28,22,27,17,6,
27-09-2020,2766280,5016520,4172711,939921,77692,0.0,275630,224417,150376.0,250866,711472,565935,616696,67904,374170,91179,657836,603721,21.0,203014,31268,19275,98607,431704,280673,0,270491,296022,252510,95591,42700,159931,0.0,47647,317005,33589,0,5141,4222,53898,87215,1906,73677,37655,112296,14609,80544,14176,74120,16089,4178,85965,27760,43613,93791,102736,14,94929,121995,37842,78698,10441,0,95080,5032,2327,87801,30363,26088,3555,62427,19746,22419,9835,35860,18128,24621,62887,0,23364,49794,14581,42453,51829,57367,21292,7397,45618,32642,11190,6456,6976,22879,3208,1304,7850,3647,33,19440,2506,6764,8776,13784,1369,12113,4807,14922,1707,1728,701,9892,8847,7070,8430,6106,1706,2358,5031,4751,1062,1165,6688,7934,0,4821,3099,1263,2005,2234,2420,4206,1564,1276,3367,2913,4661,5340,2158,4740,2946,2161,1330,1290,1960,1107,797,1681,1549,676,1753,1266,110,1005,1221,999,305,883,341,0,169,472,516,458,210,0,343,183,0,275,178,142,140,92,27,24,0,24,0,28,22,27,17,6,
28-09-2020,2794608,5101397,4197372,942619,77846,0.0,277052,225190,150376.0,252693,722536,576715,622398,68420,376531,91754,664490,604478,21.0,206870,31799,19301,99344,433016,284784,0,272073,296340,252665,97468,42700,165191,0.0,47884,317846,34052,0,5152,4359,54640,87695,2054,74495,37725,112296,14793,81462,14339,74167,16676,4213,86422,29420,43665,94324,102805,14,95511,122209,38217,79067,10441,0,95586,5032,2327,88234,30753,26957,3600,63346,20005,23063,9889,35962,18518,24681,63549,0,23364,49895,14642,42613,52324,57393,21470,7629,45646,32642,11190,6720,7128,23317,3210,1304,7850,4033,33,19440,2513,6764,8787,13821,1369,12231,4836,14947,1813,1755,710,9940,8950,7091,8483,6112,1741,2399,5134,4787,1074,1208,6757,7934,0,4844,3117,1265,2005,2275,2439,4243,1608,1279,3370,2913,4667,5340,2161,4740,2946,2161,1336,1290,1960,1110,822,1681,1549,676,1755,1266,110,1006,1221,999,305,885,341,0,174,472,516,458,210,0,343,183,0,275,178,142,140,92,27,24,0,24,0,28,22,27,17,6,
29-09-2020,2813305,5187825,4237152,948985,78678,0.0,278504,226506,150376.0,255212,734154,585857,625512,68955,378727,93664,670989,606520,24.0,210437,32759,19386,100636,434794,288812,0,273698,296881,252930,100253,42700,167804,0.0,48193,318542,34916,0,5173,4496,55371,88202,2324,74962,37827,112296,14947,82538,14489,74320,17110,4329,86998,30703,43849,94895,102874,14,96049,122448,38579,79654,11686,0,96094,5032,2349,88528,30952,27383,3682,64200,20322,23748,9939,36063,18902,24740,64267,0,23364,49937,14801,42761,52970,57466,21590,7732,45651,32746,11190,7002,7136,23685,3230,1307,7850,4033,33,19440,2564,6764,8937,13937,1369,12335,5205,15139,1833,1771,710,9960,9037,7111,8531,6122,1770,2484,5228,4866,1088,1208,6757,7955,0,4859,3125,1265,2072,2454,2443,4245,1644,1309,3374,2913,4676,5344,2162,4769,2946,2161,1341,1290,1960,1110,873,1685,1549,676,1767,1275,113,1007,1221,1007,305,885,341,0,178,472,516,464,219,0,343,183,0,275,178,142,140,92,27,24,0,24,0,28,22,28,17,6,
30-09-2020,2840688,5273201,4274774,954788,79128,0.0,279749,227704,150376.0,256861,743653,594645,628007,69695,380956,95829,676925,608112,32.0,214947,33443,19454,102476,436589,292197,0,275487,297497,253488,102715,42700,174506,0.0,48530,319154,35644,0,5890,4626,56428,89061,3120,75522,37954,112296,15057,83724,14634,74525,17565,4395,87629,37841,44001,95529,102937,14,96688,122699,38997,80256,11686,0,96494,5032,2365,88528,31204,27922,3804,65225,20616,24449,9967,36174,19361,24908,64838,0,23364,50358,14959,42879,53366,57488,21666,7847,45757,32789,11190,7192,7174,23813,3230,1307,8100,4260,33,19440,2605,6764,9014,13959,1369,12437,5232,15301,1941,1791,710,9996,9108,7120,8572,6303,1867,2562,5277,4893,1103,1246,6829,8005,0,4912,3154,1432,2206,2560,2453,4263,1680,1335,3379,2913,4695,5344,2167,4769,2946,2161,1348,1290,1973,1114,873,1687,1549,680,1770,1286,113,1007,1221,1010,307,886,341,0,181,472,516,464,222,0,344,183,0,275,179,142,140,92,27,24,0,24,0,28,22,28,17,6,
01-10-2020,2860650,5352078,4299659,960729,79578,0.0,281151,228844,150376.0,258220,751691,603140,629630,70401,383368,97956,690528,609584,32.0,218487,34186,19521,103994,438148,295882,0,277078,298055,254223,104136,45300,179468,0.0,48937,319746,36476,0,6118,4752,57389,89903,3419,76081,38068,112296,15218,84903,14634,74777,18103,4620,88205,39843,44219,96165,103028,14,97197,122911,39499,80800,11686,0,96855,5032,2424,88528,31430,28517,3906,66245,20947,25167,10014,36282,19894,24908,65550,0,23364,50452,15068,42983,53835,57512,21733,8077,45942,32842,11190,7397,7280,23930,3233,1307,8100,4430,33,19440,2643,6764,9083,13961,1369,12538,5573,15430,2082,1809,710,9996,9187,7138,8617,6312,1991,2605,5338,4922,1117,1246,6907,8005,0,5000,3181,1432,2206,2629,2460,4514,1760,1363,3384,2913,4702,5346,2177,4879,3001,2216,1353,1290,1973,1114,874,1695,1549,680,1780,1297,114,1067,1221,1010,307,886,353,0,187,472,519,466,225,0,344,183,0,275,179,142,143,92,27,24,0,24,0,28,22,28,17,6,
02-10-2020,2873369,5427706,4299659,966724,80061,0.0,282657,229970,150376.0,259722,753953,614515,633806,71353,385264,100163,690528,611044,32.0,221340,35032,19521,105582,439607,299804,0,278627,298593,254617,106044,45800,185122,0.0,49359,320348,37186,0,6349,4929,60696,90772,3714,76700,38217,112296,15423,86071,14939,74982,18739,4756,88840,42621,44406,96654,103110,14,97898,123108,40002,81466,11686,0,97143,5032,2466,88528,31677,28978,4041,67216,21108,25803,10095,36385,20334,25114,66184,0,23364,50593,15164,43137,53955,57534,21787,8342,45945,32842,11190,7618,7428,23930,3245,1307,8100,4470,33,19764,2675,6764,9351,13980,1369,12694,5595,15467,2215,1824,710,10066,9213,7163,8661,6322,2112,2668,5399,4922,1130,1290,6949,8067,0,5061,3197,1540,2290,2729,2467,4535,1776,1385,3386,2913,4715,5346,2194,4879,3001,2224,1365,1290,1973,1115,926,1697,1549,680,1783,1307,116,1070,1221,1020,307,886,353,0,188,472,519,466,229,0,344,183,0,275,179,142,143,94,27,24,0,24,0,28,22,28,17,6,
03-10-2020,2897322,5509966,4361108,972249,80061,0.0,283868,231217,150376.0,260916,757801,626114,637993,72209,387675,102347,695645,612763,46.0,225052,39073,19645,107058,440881,303665,0,280069,298968,255046,108687,45800,191251,0.0,49845,320974,38045,0,6824,5101,62740,91195,3992,76700,38354,112296,15661,87122,14984,75148,19259,4793,89635,45007,44583,97105,103205,14,98435,123302,40475,82040,11686,0,97274,5032,2494,88528,32325,29187,4041,68098,21108,26512,10216,36482,20889,25426,66813,0,23364,50718,15264,43278,54854,57562,21845,8536,46006,32842,11190,7803,7428,24175,3254,1307,8100,4546,33,19764,2727,6764,9419,14094,1369,12751,5736,15480,2436,1831,710,10066,9310,7174,8707,6327,2345,2711,5409,5118,1143,1290,6949,8067,0,5076,3211,1540,2375,2802,2476,4539,1776,1397,3388,2913,4723,5347,2212,4879,3001,2226,1375,1290,1973,1115,926,1704,1549,680,1788,1320,116,1075,1221,1020,307,886,358,0,188,472,527,466,230,0,357,183,0,275,182,142,143,96,27,24,0,24,0,28,22,28,17,6,
04-10-2020,2911699,5586703,4375354,975488,80061,0.0,285050,231914,150376.0,262002,761674,636672,645123,73003,389966,103762,700868,614781,46.0,228453,44149,19679,108135,442070,307482,0,281656,298968,273079,111036,45800,195629,0.0,50207,321485,38629,0,7470,5240,64069,91809,4244,77851,38496,120511,15849,88123,15014,75148,19782,4828,90366,45007,44672,97547,103277,14,99040,123475,40955,82454,11686,0,97355,5032,2495,90296,33060,29305,4265,68917,21859,27203,10283,36578,21429,25659,67475,0,23364,50768,15341,43418,55281,57575,21886,8675,46060,32852,11190,7953,7428,24296,3258,1307,8100,4736,33,19764,2749,6764,9429,14187,1369,12805,5852,15486,2577,1844,710,10098,9364,7188,8749,6359,2460,2758,5416,5145,1155,1346,6992,8067,0,5127,3216,1540,2375,2843,2479,4541,1920,1419,3390,2913,4741,5349,2277,4879,3010,2226,1392,1290,1973,1115,926,1706,1549,680,1790,1320,116,1075,1236,1020,307,887,358,0,189,472,527,466,237,0,357,183,0,275,182,142,143,96,27,24,0,24,0,28,22,28,17,6,
05-10-2020,2935142,5662490,4397882,978610,80394,0.0,286370,232681,150376.0,265624,766300,649017,670034,73552,392293,104966,706223,615684,46.0,232593,46636,19712,108526,443453,312158,0,283182,300616,273123,113336,45800,204355,0.0,50454,322055,39058,0,8165,5292,65202,92423,4619,78071,38587,120511,16031,89410,15179,75303,20243,4865,90942,49703,44710,98007,103367,14,99549,123664,41467,82828,11686,0,97398,5032,2497,90600,34016,29768,4265,69832,22032,27887,10340,36672,22076,27035,67933,0,23364,50951,15487,43521,55633,57597,22083,8825,46060,32879,11190,8308,7793,24406,3259,1307,8100,5078,33,19764,2755,6764,9451,14306,1369,12870,6104,15601,2591,1862,710,10161,9427,7204,8794,6424,2635,2770,5524,5232,1168,1378,6992,8135,0,5141,3226,1615,2375,2884,2482,4541,1972,1420,3390,2913,4755,5352,2300,4879,3010,2226,1403,1290,1973,1115,926,1706,1728,680,1790,1323,116,1075,1236,1022,307,888,358,0,193,472,527,466,248,0,357,183,0,276,182,142,143,96,27,24,0,24,0,28,22,28,17,6,
06-10-2020,2952390,5744693,4430340,984767,80933,0.0,287599,234099,150376.0,267747,770812,660272,676923,74158,394800,107210,712888,616857,67.0,236437,48788,19812,109898,445418,316371,0,284833,301288,273313,115354,47300,211397,0.0,50712,322612,39790,0,8723,5386,67542,92950,4887,78521,38713,120511,16192,90556,15310,75376,20490,5027,91569,50020,44932,98542,103465,14,100179,123893,41938,83480,13199,0,97449,5032,2546,91275,34960,30131,4399,70719,22274,28546,10427,36763,22410,27331,68606,0,23364,51308,15645,43644,56058,57612,22334,8965,46060,32977,11190,8557,7793,24525,3266,1322,8100,5457,33,19764,2806,6764,9611,14313,1369,12936,6358,15698,2598,1878,834,10176,9466,7208,8837,6440,2674,2812,5632,5278,1183,1392,7013,8135,0,5169,3246,1615,2475,2951,2494,4549,2017,1441,3391,4225,4766,5353,2324,4894,3010,2233,1410,1290,1973,1115,926,1710,1728,680,1799,1327,116,1077,1240,1023,308,888,358,0,198,472,527,468,250,0,357,183,0,276,182,143,143,96,27,24,0,24,0,28,22,28,17,6,
07-10-2020,2999895,5827704,4457172,991277,81431,0.0,288954,235303,150376.0,269722,773973,670725,679693,75346,397109,109968,723606,618127,67.0,240291,50767,19895,111564,447053,319784,0,286631,302375,273723,118142,47300,216613,0.0,51037,323208,40499,0,9149,5575,68668,93610,5235,79123,38858,120511,16308,91710,15448,75683,21120,5200,92157,50295,45110,99268,103604,14,100776,124108,42480,84036,13199,0,97492,5032,2600,91329,35670,30590,4535,71531,22614,29270,10501,36857,22831,31659,69411,0,23364,51403,15749,43798,56165,57624,22463,9115,46060,33045,11863,8907,7900,24643,3274,1322,8500,5588,33,19764,2813,6764,9673,14342,1369,12998,6812,15808,2598,1890,834,10176,9547,7212,8876,6441,2700,2865,5684,5321,1198,1427,7013,8164,0,5196,3408,1715,2607,3010,2502,4575,2084,1478,3439,4225,4781,5353,2366,4894,3010,2235,1419,1290,1973,1122,926,1716,1728,680,1800,1328,116,1090,1245,1023,308,888,358,0,202,472,527,468,252,0,358,183,0,276,182,143,143,97,27,24,0,24,0,28,22,28,17,6,
08-10-2020,3021252,5906069,4488092,998197,81886,0.0,290352,236363,150376.0,271960,773973,684844,682604,76490,399300,112365,728216,618771,67.0,244060,51160,19981,113112,448710,323815,0,288316,302708,274318,120275,48400,221571,0.0,51517,323769,41289,0,9187,5777,71343,94391,5553,79674,39012,120511,16473,93479,15563,76081,21760,5353,92567,51782,45312,99812,103758,14,101314,124327,43008,84738,13199,0,97524,5032,2660,91731,36434,31089,4655,72196,22939,29976,10519,36958,23130,31710,69411,0,23364,51551,15855,43957,56837,57668,22569,9215,46259,33058,11863,9154,7900,24770,3278,1322,8500,5781,33,20117,2824,6764,9759,14365,1369,13068,6911,15910,2635,1904,834,10232,9589,7227,8914,6446,2732,2884,5821,5371,1212,1459,7013,8164,0,5231,3542,1715,2607,3076,2506,4626,2165,1506,3441,4225,4794,5355,2411,4894,3010,2437,1426,1290,1973,1122,926,1721,1728,682,1800,1329,117,1098,1245,1023,308,890,364,0,207,472,532,475,255,0,358,183,0,276,182,143,143,97,27,24,0,24,0,28,22,28,18,6,
09-10-2020,3039089,5988822,4502854,1005199,81763,0.0,291754,237549,150376.0,273718,780547,697141,687123,77875,401379,114872,728216,620081,78.0,247667,53173,20072,114792,450297,328097,0,289912,303062,275307,123022,48400,225248,0.0,52164,324282,42039,0,9202,5906,73023,94962,5866,80140,39129,120511,16695,94903,15713,76543,22407,5452,93061,52327,45528,100347,103910,14,102024,124559,43489,85343,13199,0,97592,5032,2722,91731,37102,31736,4842,73020,23241,30643,10707,37067,23453,31876,70406,0,23364,51614,16009,44097,57221,57675,22624,9304,46378,33058,11863,9326,7900,24995,3296,1322,8500,5857,33,20117,2906,6764,9778,14439,1369,13136,7171,15975,2685,1917,834,10265,9654,7245,8959,6474,3102,2915,5932,5398,1235,1487,7013,8189,0,5254,3555,1814,2607,3150,2514,4631,2180,1516,3445,4225,4816,5355,2448,4894,3010,2489,1433,1290,1973,1123,926,1723,1728,682,1801,1329,117,1102,1245,1024,310,890,364,0,209,472,532,475,282,0,358,183,0,277,182,143,144,97,27,24,0,24,0,28,22,28,18,12,
10-10-2020,3062983,6077976,4502854,1011911,81739,0.0,293145,238525,150376.0,274934,783131,709464,689377,78982,403950,116861,733000,622153,78.0,251481,54909,20202,116628,452054,332330,0,291365,303458,276094,124854,48400,225725,0.0,52803,324737,42829,0,9683,6045,74252,95552,6119,80798,39235,120511,16953,95973,15818,76543,22719,5553,93627,52669,45771,100786,103980,14,102722,124767,43982,86046,13199,0,97643,5032,2751,91731,37683,31931,5024,73919,23370,31351,10780,37170,23791,31876,70808,0,23364,51711,16099,44227,57704,57698,22693,9406,46398,33064,11863,9429,7900,24995,3306,1322,8500,6022,33,20117,2946,6764,9807,14541,1444,13198,7203,16012,2716,1930,834,10304,9683,7266,9006,6492,3142,2937,5970,5440,1271,1487,7104,8189,0,5282,3566,1814,2815,3221,2525,4644,2304,1542,3451,4225,4830,5355,2466,4894,3079,2540,1444,1290,1973,1123,926,1725,1728,682,1801,1329,117,1103,1245,1024,310,890,372,0,209,472,532,475,287,0,358,183,0,277,183,143,144,97,27,24,0,24,0,28,22,28,18,12,
11-10-2020,3075077,6149535,4526393,1016120,81739,0.0,294357,239709,150376.0,276983,789787,721380,694214,80302,406389,117829,738189,623765,78.0,255027,54980,20272,117942,453352,336157,0,292860,304185,293075,127407,48400,228658,0.0,53187,325330,43448,0,10848,6101,75804,96164,6327,81266,39357,128134,17298,97284,15847,77220,23501,5631,94084,52669,45824,101103,104041,14,103268,124978,44357,86582,13199,0,97688,5032,2777,92840,38316,32012,5182,74664,23461,32090,10913,37170,24038,32000,71249,0,23364,51735,16194,44227,58069,57705,22729,9500,46398,33114,11863,9620,7900,25438,3307,1322,8500,6109,33,20117,2958,6764,9817,14599,1444,13297,7338,16042,2743,1942,834,10324,9742,7274,9058,6504,3162,2967,5981,5540,1296,1548,7104,8189,0,5310,3606,1814,2900,3221,2527,4647,2318,1542,3454,4225,4845,5355,2499,4894,3089,2543,1457,1290,1973,1123,961,1736,1728,682,1801,1329,121,1115,1245,1024,310,892,372,0,209,472,532,475,288,0,358,183,0,278,186,143,144,97,27,24,0,24,0,28,22,28,18,12,
12-10-2020,3106728,6227295,4526393,1019905,82402,0.0,295658,240600,150376.0,278391,798396,732582,700826,81201,409121,118740,743969,624659,78.0,258519,58200,20324,118912,454434,340050,0,294391,304609,293152,129498,49500,238681,0.0,53498,325839,44065,0,11037,6219,77277,96675,6538,81552,39404,128134,17582,98555,15975,77423,23941,6031,94532,53247,45891,101523,104203,14,103802,125176,44728,87016,13199,0,97743,5032,2793,93222,38904,32214,5219,75400,23587,32751,11022,37382,24466,32000,71687,0,23364,51943,16301,44522,58306,57728,22863,9585,46424,33118,11863,9920,7900,25438,3317,1325,8500,6109,33,20117,2967,6764,9913,14682,1444,13390,7550,16081,2744,1950,853,10337,9783,7297,9103,7627,3237,2981,6075,5574,1331,1566,7104,8298,0,5322,3877,1928,2978,3303,2533,4659,2391,1571,3457,4225,4862,5360,2550,4954,3089,2593,1461,1290,1973,1124,961,1736,1782,682,1808,1329,124,1117,1250,1025,311,895,372,0,213,472,537,475,291,0,359,183,0,278,186,143,144,97,27,24,0,24,0,28,22,28,18,12,
