Dates,USA,India,Brazil,Russia,France,UK,Turkey,Italy,Spain,Germany,Colombia,Argentina,Mexico,Poland,Iran,Ukraine,Peru,South Africa,Netherlands,Indonesia,Czechia,Belgium,Romania,Chile,Iraq,Canada,Bangladesh,Pakistan,Philippines,Morocco,Switzerland,Israel,Sweden,Portugal,Saudi Arabia,Austria,Serbia,Hungary,Jordan,Nepal,Panama,Georgia,Japan,Azerbaijan,Ecuador,Croatia,UAE,Bulgaria,Belarus,Lebanon,Slovakia,Dominican Republic,Costa Rica,Armenia,Bolivia,Kazakhstan,Denmark,Kuwait,Qatar,Moldova,Guatemala,Greece,Palestine,Egypt,Tunisia,Lithuania,Oman,Ethiopia,Honduras,Slovenia,Venezuela,Bosnia and Herzegovina,Paraguay,Malaysia,Algeria,Libya,Kenya,Bahrain,China,Ireland,Nigeria,North Macedonia,Kyrgyzstan,Uzbekistan,Singapore,S. Korea,Albania,Ghana,Afghanistan,Norway,Montenegro,Luxembourg,El Salvador,Sri Lanka,Latvia,Finland,Uganda,Australia,Cameroon,Estonia,Sudan,Namibia,Zambia,Cyprus,Senegal,Mozambique,Madagascar,Angola,Uruguay,Botswana,Guinea,Maldives,Mauritania,Tajikistan,Zimbabwe,Jamaica,Malta,Cabo Verde,Cuba,Syria,Belize,Haiti,Gabon,Hong Kong,Eswatini,Rwanda,Andorra,Bahamas,Trinidad and Tobago,Mali,Malawi,Guyana,Burkina Faso,Thailand,Nicaragua,Suriname,Djibouti,Iceland,Equatorial Guinea,Somalia,Gambia,Togo,South Sudan,Benin,Niger,Lesotho,Sierra Leone,Guinea-Bissau,San Marino,New Zealand,Yemen,Liechtenstein,Chad,Liberia,Vietnam,Mongolia,Sao Tome and Principe,Eritrea,Saint Martin,Monaco,Burundi,Papua New Guinea,Comoros,Bhutan,Faeroe Islands,Mauritius,Tanzania,Isle of Man,Cambodia,Barbados,Saint Lucia,Seychelles,Antigua and Barbuda,Brunei,Grenada,St. Vincent Grenadines,Dominica,British Virgin Islands,Fiji,Laos,Timor-Leste,Saint Kitts and Nevis,Solomon Islands,Western Sahara,Marshall Islands,Vanuatu
27-08-2020,5851263,3387500,3761391,972972,281603,330368,263998,263949,429507,240571,581995,380292,579914,64689,367796,114663,613378,618286,13,162884,23169,83500,83150,404102,219435,43801,304583,294638,205581,57085,41006,110403,83958,56673,311855,26361,31099,5379,1801,35529,89982,1447,65653,35844,111219,9192,68511,15908,71165,14937,3626,92964,37292,43270,113129,105408,14,82945,117988,35546,71856,9531,0,98062,3323,2762,85005,46407,57669,2755,42898,18920,15290,9296,43016,12274,33389,50756,0,28453,53317,14004,43459,40447,56572,19077,9083,43841,38129,10542,4558,7928,25284,2986,1366,8019,2679,33,19142,2325,13045,6712,11601,1467,13294,3651,14592,2415,1551,1562,9213,7329,6993,8449,6292,1870,1788,3699,3806,2504,818,8151,8468,0,4433,3672,1098,2020,1429,2730,5496,1140,1352,3410,4494,3793,5383,2087,4928,3275,2743,1326,2514,2145,1173,1051,2013,2205,710,1714,1933,105,1004,1298,1036,301,894,317,0,154,431,424,422,184,0,355,509,0,273,165,144,136,94,26,24,0,20,0,28,22,27,17,5,5,0,1
28-08-2020,5897126,3463972,3804803,977730,288655,331644,265515,265409,439286,242126,590492,392009,585738,65480,369911,117172,621997,620132,14,165887,23777,83952,84468,405972,223612,43919,306794,295053,209544,58489,41346,112000,83958,57074,312924,26590,31207,5511,1869,36456,90624,1455,66499,35986,112141,9549,68901,16065,71346,15613,3728,93390,38485,43451,114409,105558,14,83578,118196,35904,72921,9800,0,98285,3461,2810,85005,48140,58810,2797,43879,19214,15873,9306,43403,12629,33630,51113,0,28578,53477,14163,43587,40720,56666,19400,9195,43949,38140,10582,4663,6580,25415,2989,1375,8042,2756,33,19142,2343,13082,6906,11779,1481,13384,3697,14696,2471,1556,1562,9251,7469,7012,8481,6388,2011,1820,3745,3866,2563,870,8161,8505,0,4461,3742,1124,2057,1554,2736,5523,1180,1352,3411,4494,3848,5383,2092,4941,3275,2797,1365,2518,2145,1175,1051,2013,2205,710,1727,1943,106,1008,1298,1038,301,895,317,0,154,433,453,422,195,0,355,509,0,273,166,144,136,94,26,24,0,20,0,28,22,27,17,5,5,0,1
29-08-2020,5942852,3542733,3846153,982573,288531,332752,267064,266853,439286,242835,599884,401239,591712,66239,371816,119751,629961,622551,15,169195,24094,84599,85833,408009,227446,44045,308925,295372,213131,60056,41722,113465,83958,57448,313911,26985,31282,5669,1893,37340,91337,1462,67353,36174,112906,9861,69328,16164,71523,16275,3842,93732,39699,43626,115354,105684,14,84224,118407,36404,73679,9977,0,98497,3572,2839,85005,49654,59645,2834,44946,19550,16474,9317,43781,12958,33794,51391,0,28720,53727,14293,43712,41067,56717,19699,9279,44118,38143,10611,4727,6625,25537,2995,1381,8049,2847,33,19142,2363,13189,7116,11902,1483,13456,3760,14791,2551,1570,1562,9251,7578,7012,8516,6406,2113,1847,3778,3925,2628,964,8174,8505,0,4510,3843,1124,2135,1645,2757,5528,1184,1352,3411,4494,3954,5385,2100,4941,3310,2895,1390,2519,2145,1175,1051,2019,2205,710,1729,1946,107,1008,1304,1040,301,895,318,0,154,445,453,423,195,0,355,509,0,273,170,144,136,94,26,24,0,20,0,28,22,27,17,5,5,0,1
30-08-2020,5978159,3621245,3862311,987470,299320,334467,268546,268218,439286,243305,607904,408426,595841,66870,373570,121930,639435,625056,15,172053,24367,85042,86785,409974,231177,44143,310822,295636,217396,61399,42014,114020,83958,57768,314821,27166,31365,5961,1966,38561,92065,1469,67958,36309,113648,10123,69690,16190,71687,16870,3876,94241,39699,43750,115968,105795,14,84636,118575,36700,73912,10134,0,98727,3685,2874,85544,51122,60174,2865,45868,19793,17105,9334,44146,13423,34057,51574,0,28760,53865,14330,43820,41424,56771,19947,9380,44205,38162,10643,4790,6625,25635,3012,1393,8077,2928,33,19142,2373,13189,7365,12025,1487,13556,3821,14843,2624,1585,1633,9371,7667,7016,8516,6412,2357,1862,3852,3973,2703,993,8209,8505,0,4561,4020,1124,2167,1683,2773,5536,1234,1357,3411,4494,4009,5385,2105,4941,3310,2963,1396,2519,2145,1175,1085,2022,2205,710,1738,1953,107,1012,1304,1040,301,896,318,0,154,445,459,423,224,0,355,509,0,273,173,144,136,94,26,24,0,20,0,28,22,27,17,5,5,0,1
31-08-2020,6012569,3691166,3908272,992402,302175,335873,270133,269214,462858,244802,615094,417735,599560,67372,375212,124132,647166,627041,15,174796,24618,85236,87540,411726,234934,44279,312996,295849,220819,62590,42177,116596,84379,58012,315772,27438,31406,6139,2034,39460,92982,1487,68396,36435,113767,10269,70231,16266,71843,17308,3917,94715,41287,43781,116598,105872,14,85109,118778,36920,74074,10317,0,98939,3803,2906,85722,52131,61014,2883,46728,19964,17662,9340,44494,13966,34201,51972,0,28811,54008,14341,43898,41893,56812,20182,9513,44298,38165,10782,4835,6625,25729,3049,1396,8086,2972,33,19142,2375,13189,7550,12097,1488,13611,3916,14863,2654,1595,1633,9409,7804,7048,8583,6497,2459,1883,3884,4032,2765,1007,8224,8533,0,4577,4063,1176,2217,1759,2776,5566,1306,1368,3417,4494,4034,5387,2107,4941,3310,2963,1400,2527,2145,1176,1085,2022,2205,715,1752,1958,107,1013,1304,1044,304,896,319,0,154,445,459,423,225,0,356,509,0,274,174,144,136,94,26,24,0,20,0,28,22,27,17,5,5,0,1
01-09-2020,6054989,3769523,3950931,997072,306951,337168,271705,270189,470973,246015,624026,428239,606036,67922,376894,126279,652037,628259,16,177571,25117,85487,88593,413145,238338,44418,314946,296149,224264,63781,42393,118538,84521,58243,316670,27642,31482,6257,2097,40529,93552,1510,69023,36578,114309,10414,70805,16454,71962,17777,3989,94979,42184,43878,117267,105944,14,85811,118994,37208,74893,10524,0,99115,3963,2929,85928,53304,61769,2924,47756,20234,18338,9354,44833,14624,34315,52440,0,29025,54247,14455,43958,42127,56852,20449,9606,44460,38196,10871,4917,6625,25820,3092,1404,8142,3037,33,19409,2395,13189,7692,12381,1490,13655,4039,14957,2729,1611,1724,9479,8003,7075,8619,6559,2459,1909,3970,4065,2830,1050,8230,8533,0,4618,4142,1184,2276,1797,2777,5576,1373,1370,3425,4668,4089,5387,2116,4965,3310,3029,1416,2527,2145,1176,1085,2028,2205,715,1757,1962,107,1017,1305,1044,306,896,319,0,154,445,460,427,227,0,356,509,0,274,176,144,136,94,26,24,0,20,0,29,22,27,17,5,5,0,1
02-09-2020,6095533,3853406,3997865,1001965,313730,338676,273301,271515,479554,247411,633321,439172,610957,68517,378752,128833,657129,630595,16,180646,25773,85911,89891,414739,242284,44572,317528,297014,226440,65453,42763,121464,84532,58633,317486,27969,31581,6622,2161,41649,94084,1548,69619,36732,115457,10725,71540,16617,72141,18375,4042,95627,43305,44075,117928,106032,14,86478,119206,37740,75644,10757,0,99280,4196,2958,85928,54409,62526,2979,48883,20517,19138,9360,45158,15156,34493,52807,0,29114,54463,14600,44036,42437,56860,20644,9728,44658,38243,11034,5019,6745,25904,3101,1406,8161,3112,33,19460,2415,13189,7844,12415,1495,13743,4117,15023,2777,1626,1724,9479,8140,7089,8654,6638,2683,1931,4048,4126,2898,1101,8258,8538,0,4668,4218,1199,2337,1920,2802,5579,1382,1370,3427,4668,4149,5387,2121,4965,3310,3067,1434,2532,2194,1176,1085,2029,2205,735,1759,1976,107,1017,1305,1046,306,896,319,0,142,448,471,427,227,0,356,509,0,274,176,144,136,94,26,24,0,20,0,29,22,27,17,5,5,0,1
03-09-2020,6139371,3936747,4041638,1006923,320656,340411,274943,272912,488513,248840,641574,451198,616894,69129,380746,131300,657129,633015,18,184268,26452,86544,91256,416501,247039,44720,319686,297512,228403,66855,43127,124455,84729,59051,318319,28372,31676,6923,2233,42877,94914,1568,70278,36899,116360,11094,72154,16775,72302,18963,4163,96629,44458,44271,118781,106121,14,87378,119420,38372,76358,10998,0,99425,4394,2978,86380,55213,63158,3032,49877,20804,19959,9374,45469,15773,34705,53433,0,29206,54588,14762,44135,42688,56908,20842,9844,44713,38288,11120,5165,6811,26000,3111,1410,8200,3288,33,19604,2441,13189,8082,12523,1498,13826,4207,15106,2805,1636,1724,9579,8281,7106,8690,6678,2896,1965,4125,4214,2973,1101,8301,8538,0,4720,4255,1199,2386,1984,2807,5593,1401,1375,3431,4668,4215,5387,2128,4965,3310,3101,1443,2533,2194,1177,1085,2035,2205,735,1764,1979,107,1018,1306,1046,310,897,330,0,143,448,471,448,227,0,356,509,0,274,177,145,136,95,26,24,0,20,0,29,22,27,17,5,5,0,1
04-09-2020,6189473,4023179,4091801,1011987,329512,342351,276555,274644,498989,250283,650063,461882,623090,69820,382772,134069,670145,635078,18,187537,27249,87174,92595,418469,252075,44852,321615,298025,232072,68605,43532,126419,84985,59457,319141,28729,31772,7382,2301,44236,95596,1596,70866,37031,117175,11428,72766,16954,72485,19490,4300,96629,45680,44461,119580,106225,14,88243,119637,38906,77040,11200,0,99582,4542,3004,86380,56516,63798,3079,50973,21142,20654,9385,45773,16445,34884,54095,0,29303,54743,14871,44199,42998,56948,21010,9967,44777,38304,11231,5275,6854,26099,3115,1416,8225,3353,33,19604,2456,13189,8323,12639,1502,13881,4265,15187,2876,1653,2002,9649,8361,7126,8724,6837,2964,1984,4200,4266,3041,1152,8326,8601,0,4780,4304,1215,2386,2040,2814,5608,1401,1408,3431,4668,4252,5387,2135,4972,3332,3120,1457,2536,2194,1177,1148,2041,2245,735,1767,1983,107,1023,1306,1049,310,897,330,0,147,451,479,448,228,0,356,509,0,274,178,145,136,95,26,24,0,20,0,29,22,27,17,5,5,0,1
05-09-2020,6233458,4113811,4123000,1017131,329353,344164,278228,276338,498989,251058,658456,471806,629409,70387,384666,136966,676848,636884,18,190665,27752,87825,93864,420434,256719,45019,323565,298025,234570,70160,43957,128936,84985,59943,319932,29087,31849,7892,2353,45277,96305,1621,71467,37192,118045,11739,73471,17050,72663,20011,4526,98776,46920,44649,120241,106301,14,88963,119864,39473,77481,11386,0,99712,4776,3040,86380,57466,64352,3122,52165,21439,21871,9391,46071,17094,35020,54771,0,29534,54905,14998,44293,43293,56982,21177,10102,44777,38324,11296,5422,6896,26206,3121,1425,8261,3539,33,19604,2491,13407,8514,12709,1507,13948,4341,15269,2935,1669,2002,9649,8486,7134,8757,6837,3024,2014,4275,4298,3104,1194,8336,8601,0,4819,4349,1215,2476,2230,2833,5611,1459,1408,3444,4668,4320,5387,2136,4972,3332,3150,1477,2544,2213,1177,1148,2041,2245,716,1772,1983,107,1034,1306,1049,310,898,330,0,147,460,488,452,228,0,356,509,0,274,178,145,136,95,26,24,0,22,0,31,22,27,17,5,5,0,1
06-09-2020,6264591,4204613,4137521,1022228,329246,347152,279806,277634,498989,251728,666521,478792,634023,70824,386658,139171,683702,638517,18,194109,28156,88367,95014,422510,260370,45156,325157,298903,237365,72394,44401,130644,84985,60258,320688,29271,31905,8387,2411,46257,97043,1650,71918,37329,118045,11964,73984,17089,72859,20426,4614,99333,46920,44783,120769,106361,14,89582,120095,39797,77683,11524,0,99863,5041,3083,87072,58672,64764,3165,53289,21560,22486,9397,46364,17749,35103,55415,0,29672,55005,15090,44403,43587,57022,21296,10255,44777,38398,11388,5553,6950,26308,3123,1428,8291,3667,33,19604,2516,13437,8685,12776,1509,13987,4444,15319,2965,1679,2002,9798,8584,7142,8792,6837,3103,2039,4330,4309,3171,1194,8360,8601,0,4853,4374,1215,2506,2250,2842,5614,1468,1452,3445,4668,4346,5388,2141,4972,3362,3197,1488,2544,2213,1177,1148,2054,2245,716,1776,1987,107,1039,1307,1049,310,898,330,0,147,462,497,452,228,0,356,509,0,274,178,145,136,95,26,24,0,22,0,31,22,27,17,6,5,0,1
07-09-2020,6288236,4280422,4147794,1027334,348982,350100,281509,278784,525549,253626,671848,488007,637509,71126,388810,141424,689977,639362,18,196989,28716,88769,95897,424274,264684,45314,327359,299233,238727,73780,44592,133975,85558,60507,321456,29561,31941,8963,2478,47236,97578,1684,72213,37418,110092,12081,74454,17146,73031,20826,4636,99898,48780,44845,121604,106425,14,90387,120348,40055,77828,11663,0,100041,5124,3100,87328,59648,64814,3190,54350,21660,23353,9459,46653,18834,35205,56076,0,29774,55160,15127,44458,43893,57044,21432,10406,44869,38494,11521,5659,6960,26413,3123,1429,8327,3776,33,19604,2532,13437,8810,12836,1510,14014,4557,15352,2981,1693,2126,9816,8667,7165,8824,7298,3183,2076,4358,4352,3229,1307,8376,8608,0,4884,4409,1261,2546,2277,2870,5621,1560,1463,3446,4668,4360,5388,2143,4985,3362,3197,1493,2545,2213,1177,1148,2055,2245,716,1782,1989,107,1040,1311,1049,310,898,330,0,153,466,497,452,233,0,356,509,0,274,179,145,137,95,26,24,0,22,0,31,22,27,17,9,5,0,1
08-09-2020,6314940,4370128,4162073,1032354,355244,352560,283270,280153,534513,254957,679513,500034,642860,71526,391112,143914,691575,640441,21,200035,29877,89141,97033,425541,269578,45545,329251,299659,241987,75721,44837,137565,85707,60895,322237,30081,31994,9304,2581,48138,98407,1729,72724,37557,110757,12285,75098,17313,73208,21324,4727,100131,49897,44953,122308,106498,14,91244,120579,40556,78721,11832,0,100228,5417,3131,87590,60784,65218,3232,55563,21961,24214,9559,46938,19583,35356,56778,0,30080,55456,15226,44487,44281,57091,21588,10553,45012,38520,11623,5875,6974,26511,3140,1432,8337,3900,33,19848,2564,13437,8928,12952,1511,14044,4647,15435,3033,1712,2126,9848,8741,7165,8860,7388,3323,2099,4400,4377,3289,1361,8376,8608,0,4904,4439,1261,2585,2391,2882,5630,1613,1466,3447,4818,4419,5388,2150,4985,3371,3275,1513,2552,2213,1178,1148,2064,2245,716,1788,1994,107,1045,1311,1054,310,898,341,0,156,466,503,456,234,0,361,509,0,274,180,145,137,95,26,24,0,22,0,31,22,27,17,9,5,0,1
09-09-2020,6348544,4465863,4197889,1037526,363751,355219,284943,281583,543379,256433,686851,512293,647321,71947,393425,146511,696190,642431,21,203342,31036,89691,98304,427027,273821,45724,331078,300030,245143,77878,45306,141097,85880,61541,323012,30583,32078,9715,2659,49219,99042,1773,73264,37732,112166,12626,75981,17435,73402,21877,4888,100937,51224,45152,123345,106584,14,92082,120846,41144,79622,12080,0,100403,5417,3163,87939,61700,65597,3312,56751,22258,25026,9583,47216,20462,35460,57450,0,30164,55632,15293,44613,44930,57166,21743,10704,45313,38544,11746,6094,7023,26602,3147,1443,8430,4101,33,19848,2585,13437,9108,13112,1514,14102,4764,15520,3092,1741,2126,9885,8834,7191,8899,7429,3437,2162,4473,4459,3351,1365,8384,8621,0,4936,4460,1301,2721,2588,2898,5653,1703,1476,3454,4818,4447,5391,2153,4990,3371,3293,1528,2555,2242,1178,1164,2067,2245,722,1792,1999,108,1048,1313,1059,310,898,341,0,161,466,504,456,234,0,361,509,0,274,180,145,137,95,27,24,0,22,0,32,22,27,17,9,5,0,1
10-09-2020,6384590,4562414,4238446,1042836,372501,358138,286455,283180,554143,258149,694664,524198,652364,72453,395488,149146,702776,644438,25,207203,32413,90568,99684,428669,278418,45887,332970,300371,248947,79767,45711,145526,86194,62126,323720,31247,32136,10191,2739,50465,99715,1830,73916,37874,113206,12917,76911,17598,73591,22437,5066,101716,52549,45326,124205,106661,14,92822,121052,41704,80306,12452,0,100557,5882,3199,88337,62578,65802,3389,57823,22544,25631,9628,47488,20939,35603,58207,0,30360,55829,15414,44684,45473,57229,21919,10860,45313,38572,11867,6222,7088,26688,3155,1448,8469,4291,33,20009,2600,13437,9256,13214,1517,14150,4832,15624,3217,1759,2252,9946,8900,7222,8939,7453,3511,2204,4557,4551,3416,1365,8429,8621,0,4994,4479,1301,2721,2698,2909,5655,1750,1486,3461,4818,4477,5394,2157,4990,3371,3330,1537,2555,2242,1178,1164,2069,2275,722,1793,2003,109,1051,1315,1059,311,901,361,0,165,469,507,456,238,0,361,509,0,274,180,145,137,95,27,24,0,24,0,32,22,27,17,10,5,0,1
11-09-2020,6432062,4659984,4282164,1048257,381907,361677,288126,284796,566326,259735,702088,535705,658299,73047,397801,152373,710067,646398,25,210940,33860,91537,101075,430535,282672,46118,334762,300955,252964,82197,46239,148564,86505,62813,324407,31827,32228,10909,2945,51919,100330,1917,74558,38037,114732,13107,77842,17799,73784,22983,5252,102232,53969,45503,125172,106729,14,93475,121287,42183,81009,12734,0,100708,6259,3243,88337,63367,66049,3497,58663,22834,26512,9810,47752,21908,35793,58839,0,30571,56017,15555,44761,46160,57315,22055,11021,45388,38606,12003,6385,7088,26773,3169,1459,8512,4377,33,20009,2632,13470,9437,13323,1520,14193,4918,15669,3279,1773,2252,9979,8990,7266,8977,7479,3511,2247,4651,4593,3476,1435,8457,8643,0,5025,4534,1344,2814,2825,2912,5669,1763,1499,3461,4818,4529,5394,2161,4996,3376,3362,1548,2568,2242,1178,1245,2087,2275,722,1795,2007,109,1081,1315,1060,311,906,361,0,168,469,508,456,241,0,361,509,0,274,180,145,138,95,27,24,0,24,0,32,23,27,17,10,5,0,1
12-09-2020,6472847,4754356,4315687,1053663,381907,365174,289635,286297,566326,260817,708964,546481,663973,73650,399940,155558,716670,648214,25,214746,35401,92478,102386,432666,286778,46323,336044,301481,257863,84435,46704,152722,86505,63310,325050,32696,32300,11825,3062,53120,101041,2075,75206,38172,116451,13368,78849,17891,73975,23669,5453,103092,55454,45675,125982,106803,14,94211,121523,42714,81658,13036,0,100856,6635,3296,88337,63888,67136,3603,59630,23138,27324,9868,48007,22348,35969,59586,0,30730,56177,15694,44828,46721,57357,22176,11185,45434,38641,12079,6530,7159,26851,3195,1464,8557,4703,33,20009,2655,13470,9604,13466,1523,14237,5040,15737,3335,1780,2252,10020,9052,7274,9014,7508,3623,2274,4711,4653,3506,1458,8478,8643,0,5050,4565,1344,2928,2993,2916,5678,1812,1514,3473,4818,4579,5394,2162,4996,3376,3376,1555,2578,2242,1178,1245,2096,2275,722,1797,2009,111,1083,1316,1060,311,906,361,0,169,471,508,456,244,0,361,509,0,275,180,145,139,95,27,24,0,24,0,32,23,27,17,11,5,0,1
13-09-2020,6507427,4846427,4330455,1059024,381907,368504,291162,287753,566326,261737,716319,555537,668381,74152,402029,158122,722832,649793,25,218382,36188,93455,103495,434748,290309,46485,337520,302020,261216,86686,47179,155604,86505,63983,325651,33159,32408,12309,3314,54159,101745,2227,75646,38327,118594,13533,79489,17918,74173,24310,5532,103660,55454,45862,126791,106855,14,94764,121740,42978,81909,13240,0,101009,6635,3335,89746,64301,67789,3702,60540,23465,27817,9915,48254,22781,36157,60307,0,30985,56256,15791,44881,47287,57406,22285,11353,45434,38716,12154,6712,7159,26928,3234,1474,8580,4799,33,20167,2676,13516,9719,13539,1526,14280,5269,15757,3388,1808,2252,10045,9173,7276,9049,7526,3771,2352,4813,4684,3540,1480,8493,8643,0,5075,4591,1344,2928,3042,2924,5690,1853,1707,3475,4818,4582,5395,2165,4996,3389,3405,1572,2578,2267,1180,1245,2109,2275,722,1798,2011,111,1084,1319,1063,311,906,361,0,171,472,510,456,245,0,361,509,0,275,181,145,139,95,27,24,0,24,0,32,23,27,17,11,5,0,1
14-09-2020,6541219,4930236,4345610,1064438,404564,371125,292878,288761,593730,263222,721892,565446,671716,74529,404648,160679,729619,650749,25,221523,37222,94306,104187,436433,294478,46905,339332,302424,265888,88203,47436,160368,86505,64596,326258,33541,32437,13153,3528,55329,102204,2392,75914,38403,118911,13598,80266,18061,74360,25401,5580,104110,57361,45969,127619,106920,14,95472,121975,43207,82172,13420,0,101177,7382,3386,90222,64786,68620,3749,61569,23635,28367,9946,48496,23515,36205,60965,0,31192,56388,15827,44928,47836,57454,22391,11520,45601,38772,12276,6900,7244,27009,3262,1477,8627,4978,33,20228,2698,13535,9818,13720,1534,14306,5482,15769,3439,1812,2463,10061,9243,7295,9088,7531,3933,2405,4839,4726,3576,1501,8499,8654,0,5104,4602,1438,3008,3141,2935,5697,1884,1717,3475,4818,4611,5396,2168,5000,3389,3405,1578,2587,2267,1180,1245,2111,2275,722,1801,2013,111,1085,1321,1063,311,906,361,0,177,472,511,457,245,0,361,509,0,275,183,145,140,95,27,24,0,24,0,32,23,27,17,11,5,0,1
15-09-2020,6580228,5020359,4382263,1069873,412360,374228,294620,289990,603167,265014,728590,577338,676487,75134,407353,163678,733860,651521,25,225030,38896,94795,105298,437983,298702,47165,341056,303089,269407,90324,47751,164402,87345,65021,326930,34305,32511,13879,3677,56788,102832,2562,76446,38517,119553,13749,80940,18216,74552,25449,5768,104803,58137,46119,128286,106984,14,96301,122214,43734,82684,13730,0,101340,7623,3397,90660,65486,68620,3831,62655,23929,29298,9969,48734,24144,36301,61643,0,31549,56478,15925,44999,48429,57488,22504,11672,45655,38815,12393,7061,7284,27088,3271,1482,8725,5123,33,20271,2722,13535,9901,13819,1540,14529,5713,15803,3569,1827,2463,10111,9328,7319,9129,7576,4042,2454,4904,4803,3614,1528,8530,8654,0,5128,4624,1438,3032,3223,2940,5701,1958,1733,3490,4961,4625,5396,2174,5000,3390,3428,1595,2592,2267,1182,1327,2126,2275,723,1802,2016,111,1087,1327,1063,311,907,364,0,178,472,511,467,246,0,365,509,0,275,184,145,140,95,27,24,0,24,0,32,23,27,17,11,5,0,1
16-09-2020,6618825,5118253,4419083,1075485,421861,378219,296391,291442,614360,266869,736377,589012,680931,75734,410334,166694,738020,653444,28,228993,41032,95948,107011,439287,303059,47488,342671,303634,272934,92016,48265,170465,87575,65626,327551,35073,32613,14460,3852,58327,103466,2758,76997,38658,121525,14029,81782,18390,74763,26083,5860,105521,59516,46376,128872,107056,14,96999,122449,44361,82924,14041,0,101500,8100,3442,91196,66224,69660,3954,63416,24211,30419,10031,48966,24936,36301,62484,0,31799,56604,16088,45072,49015,57514,22657,11816,45655,38855,12498,7291,7394,27163,3271,1486,8750,5266,33,20303,2756,13535,9964,13887,1548,14568,5994,15871,3675,1856,2463,10154,9427,7332,9171,7598,4164,2560,4978,4876,3654,1536,8541,8678,0,5155,4634,1483,3087,3327,2966,5704,1958,1748,3490,4961,4645,5399,2189,5000,3390,3440,1608,2594,2280,1182,1327,2133,2275,723,1809,2019,111,1090,1332,1063,311,907,364,0,181,472,516,467,246,0,365,509,0,275,185,145,140,95,27,24,0,24,0,32,23,27,17,11,5,0,1
17-09-2020,6663364,5214677,4455386,1081152,431966,381614,298039,293025,625651,269048,743945,601713,684113,76571,413149,170373,744400,655572,32,232628,44155,97976,108690,441150,307385,47688,344264,304386,276289,94504,48795,175256,87885,66396,328144,35853,32695,15170,4131,59573,104138,2937,77488,38777,122257,14279,82568,18544,74987,26768,6021,106136,60818,46671,129419,107134,14,97824,122693,44983,83664,14400,0,101641,8570,3504,91753,66913,70120,4058,64284,24605,31113,10052,49194,25822,36576,63189,0,32023,56735,16274,45153,49627,57532,22783,11948,45714,38872,12644,7503,7541,27249,3276,1494,8799,5380,33,20303,2778,13535,10078,13928,1558,14618,6161,15925,3789,1876,2567,10154,9494,7346,9214,7633,4374,2595,5063,4933,3691,1567,8556,8678,0,5191,4653,1483,3177,3434,2966,5711,2027,1767,3497,4961,4671,5399,2206,5002,3390,3473,1618,2599,2280,1183,1327,2133,2275,723,1809,2022,112,1115,1333,1066,311,907,364,0,186,473,516,470,246,0,366,509,0,275,185,145,141,95,27,24,0,24,0,32,23,27,17,11,5,0,1
18-09-2020,6711775,5308014,4495183,1086955,444978,385936,299810,294932,640040,271247,750471,613658,688954,77328,416198,173703,750098,657627,36,236519,46262,99649,110217,442827,311690,48219,345805,305031,279526,97264,49283,179071,88237,67176,328720,36661,32757,16111,4344,61593,104879,3119,78061,38894,124129,14513,83433,18733,75230,27518,6256,106732,62374,46910,130051,107199,14,98528,122917,45648,84344,14738,0,101772,8570,3565,91753,67515,70611,4195,65174,24897,32127,10147,49413,26438,36724,63879,0,32271,56956,16417,45244,50253,57543,22893,12073,45760,38883,12769,7711,7718,27346,3281,1498,8858,5594,33,20371,2814,13535,10207,14022,1565,14645,6264,15971,3848,1890,2567,10231,9568,7361,9259,7647,4571,2634,5141,5004,3731,1590,8600,8696,0,5215,4671,1564,3177,3651,2991,5716,2102,1797,3497,4961,4691,5403,2230,5002,3390,3485,1640,2609,2280,1183,1390,2153,2303,723,1811,2024,112,1147,1334,1068,311,908,364,0,191,473,516,470,252,0,366,509,0,275,185,145,141,95,27,24,0,24,0,32,23,27,17,11,5,0,1
